cluster,revenue_ps,extra_item,ar_turn,ca_turn,fa_turn,op_income,working_capital,networking_capital,bps,cfps,fcff_ps,roe,debt_to_assets,assets_to_eqt,ca_to_assets,currentdebt_to_debt,ocf_to_shortdebt,tangasset_to_intdebt,q_ocf_to_sales,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,assets_yoy,q_sales_yoy,q_op_qoq
0,5.682033728557013,37172319.83650353,53.59331871846619,0.8124083753784057,10.187476690211907,375109894.7588799,1450134880.941168,1261137401.0548337,8.321613471241172,-0.20733092835519676,-0.41358259334006053,4.821868213925328,33.16162754793138,1.784512537840565,57.275630625630676,79.71521685166498,0.20742376387487388,295.9472396569122,18.653465489404642,-37.53907346115035,-11.074097174571142,34.765668768920285,-1.1499071644803225,190.78766251261354,4.7871864278506555,17.17907447023209,171.47682341069628
1,82.82916666666667,2761860205.713333,968.6464000000001,0.8588999999999999,9.2737,53619455717.89834,152285816899.03833,61577867369.30499,74.71585,1.5475666666666665,6.144100000000001,-0.9158166666666675,57.76998333333333,8.887866666666666,65.67343333333334,84.55913333333334,0.30873333333333336,9.108266666666667,23.46506666666666,32.553783333333335,21.08198333333333,16.02865,25.348333333333333,187883.30779999998,8.515183333333333,7.708316666666666,-61.56936666666667
2,32.21385967741936,396611539.8112096,3849.2802346774197,1.4122798387096775,39.03745887096775,6195956675.574759,13528232151.704838,8159317486.537822,20.074982258064516,0.9602879032258065,-0.40233629032258067,-27.134572580645163,52.671690322580645,5.6699221774193544,65.61836129032258,82.26462258064517,0.30028225806451614,40.42010846774193,16.183431451612904,-4.683066129032259,-4.861250806451613,-6.395454838709677,-754.4145161290322,105.25186451612903,34.24084516129032,9.081015322580646,-5614.26216451613
3,71.54353461538462,679492649.5811539,98.65975769230769,1.9765423076923077,50.74845,38403015320.18962,39495339739.03769,19481514149.342308,14.711742307692306,2.4539,4.149788461538462,-47.04944999999999,67.47201153846154,17.916101923076923,69.34793076923077,85.66566538461538,0.7036730769230769,65.24516153846155,54.88656538461539,134.72783461538464,131.72733846153844,6016.592580769231,30.54803076923078,118.41248076923077,300.48374615384614,21.731334615384615,46.71376538461538
4,10.720146751188588,74483031.505626,22.256675752773376,0.9469767036450079,8.446464342313787,1543373100.494485,3158709713.393811,3578844336.517956,14.36254294770206,0.06820871632329636,-0.1708285261489699,4.899597622820919,31.014523454833597,1.9358450079239302,59.78062551505546,78.63000158478606,0.5375654516640254,2361.3521684627576,47.744379714738514,-110.31246101426309,-6.177694136291599,120.31963660855786,3.821701109350244,353.04390206022185,7.293002218700475,10.71983708399366,27.24234247226624
5,0.8414999999999999,1477016.98,1.2566499999999998,0.36475,3.4739500000000003,66854022.949999996,2059385055.0549998,10283902156.035,3.16455,0.3699,-0.29215,-17.60735,83.6377,7.392849999999999,57.025949999999995,85.58025,-0.052950000000000004,-0.5198499999999999,147544.5993,-4000.0857,-139546.00795,-1322.9707999999998,-2471.045,-356.2385,31.8205,-20.805300000000003,17.13485
6,6.144400000000001,14355484.997500002,9.462425,1.175425,9394.884324999999,266291724.2225,2695626747.7125,1549106899.165,3.8904250000000005,-0.183375,-0.21862499999999999,-2.5143000000000004,36.801775,1.705525,61.080625,74.996775,0.04775,9.66355,15.96555,-198474.12405,-2446.354375,-698.2645,-27271.252500000002,126.261,0.3533999999999997,0.7531250000000007,-289841.277625
7,3.194605958747135,18449361.675305575,13.95124407944996,0.6991648968678381,7.027473911382735,43047174.26752483,736856908.2457048,1000424373.4295683,4.329535599694424,-0.2516427807486631,-0.6222645530939649,-0.4615165011459129,50.99977108479756,2.7183571810542397,56.11971741787624,77.57837528647823,-0.04601142093200917,57.9208385026738,4.0242940412528645,-18.100447937356762,-9.914311382734912,-46.65904155844156,-10.812360542398778,-230.07276489686782,3.085407372039725,18.07794831932773,-2.6322155844155795
