cluster,revenue_ps,extra_item,ar_turn,ca_turn,fa_turn,op_income,working_capital,networking_capital,bps,cfps,fcff_ps,roe,debt_to_assets,assets_to_eqt,ca_to_assets,currentdebt_to_debt,ocf_to_shortdebt,tangasset_to_intdebt,q_ocf_to_sales,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,assets_yoy,q_sales_yoy,q_op_qoq
0,-0.1742931010015263,-0.07692033935923762,-0.013191334644707474,-0.3688447507738075,-0.018418986538719036,-0.07088312763974286,0.007659724495476808,-0.03163258144626958,0.14062495249462026,-0.13786335882620568,0.1047427193008466,0.08063469956346825,-0.6625374447500914,-0.16192941568579208,0.4879170171911951,0.5083295834387115,0.041277409586682315,0.027553597327622137,-0.014878411592525013,0.016616966270446957,0.018781561541199584,-0.0068326984793646425,0.004861382689114205,-0.01630112539137999,-0.02957204443353531,-0.03193829102522372,0.010558096736551987
1,-0.13657906469724387,0.0443826320531371,-0.014881311940508374,0.47121917755077825,-0.025666553442774298,-0.009135092650384306,-0.14530058658369494,-0.08458419441651234,-0.16843157803277603,0.06986816689103975,-0.11790239743283978,0.06845004287195493,0.204548058089808,-0.035406002761061296,-1.170350761324559,-1.2006564017531678,0.2536138627987752,-0.02519041974039937,-0.009311952512289511,0.01937895201828224,0.02090828998717507,0.04552145132768498,0.05059819063032619,-0.0041057414402229965,-0.006093269031858217,-0.05492592846655487,0.029797159302374563
2,-0.032334451171050896,-0.05934862779587478,-0.0190883051210769,0.00521920882504813,-0.008461378346930217,-0.05488632416420513,-0.015023649902096134,0.02654831775194268,-0.3897255164006532,0.08687275091621272,-0.09153265344373308,-0.2822293169048883,1.0336242930074633,0.30670023857584744,0.15471253695574966,0.18420034853838918,-0.3435824094765235,-0.02584143096900512,0.043993959441441736,-0.00019938097748051906,-0.00625184354214698,-0.032755962150480544,-0.0010006921157803513,0.03990267643615022,-0.01743029812750094,0.038070130451690214,-0.003594814593321864
3,0.9750916000257696,8.247844593607024,-0.018703380811604362,0.4556473390924941,0.008397909031366934,12.454053066933454,0.6734407268073811,-3.3051754242047573,1.6622452408177444,0.09248870754473885,2.0410810040035487,-0.024453547746221722,1.1773953135443118,4.090125530113865,-0.3533190931628744,-0.17473816466353087,0.18698544202269116,-0.025827170181074048,0.006640787082778631,0.02055832796849451,0.027945523368220267,0.003926334098174376,0.02714979944831393,-0.01205961737794822,-0.003312486075717838,-0.05568883730124262,0.019532147527025916
4,-0.4102729378039164,-0.1721086875285207,-0.0199940870079486,-0.5906103913913029,-0.023913764320219404,-0.10308979203555943,-0.0806824801945634,-0.09459902538490067,-0.20576838165252945,-0.7066016175037195,-0.14016195390838676,-0.3552717721285005,-0.15239401840546146,0.13059147311157987,0.08081552596380656,0.07224513030785178,-0.3979295070551573,-0.025324920406328482,-0.017288210008723735,-14.634080071903592,-14.888874349335222,-0.5469562579920353,-17.41716852125689,-0.018293300834768097,0.03343254882544322,0.001677440424649851,-13.14960306136911
5,3.1822727233441936,0.9321000074553084,0.09124051547681611,-0.7391881851561002,0.0008664900240170884,2.337179902346032,13.446764035211277,17.997633355549,3.6286459927467436,-0.9889119073967405,1.2579196586052355,0.0862329225212234,1.1235750512348899,0.20372241576317063,1.03343026813581,-0.04218838892135269,-0.03373542559624646,-0.025997956381545128,-0.09868776428611674,0.015453465479946539,0.012284077757714852,-0.025695914221992164,0.010475393673675816,-0.01080820721157014,-0.02563485642573253,0.023758946388377042,0.010615253296175927
6,3.414690299727971,0.3917167862588866,0.41888089639047427,1.7328748404608432,0.496922366221549,0.23872451244140314,0.3362021850532638,0.29553913257068054,1.564014445976218,0.8929949231391198,-0.2368945140657755,0.27337078167321555,0.6711062154750116,0.08991181566449585,0.564612215226882,0.34731768589105144,-0.10630463888783645,-0.024778872283407645,-0.015162565492080962,0.020231903508529513,0.024599824413990206,-0.002178006455264944,0.028739697639804915,-0.008179231680964327,0.07612047225268259,0.09817239396551318,0.01318073039136357
7,0.18771866847052915,0.4047923455570889,-0.015634910702608595,-0.2212366199038944,0.1677693820193904,0.039714491297207805,-0.0090999306566781,-0.2631346576920478,-0.31733459496891353,0.2805971846867963,0.2799780837557385,0.3360664060562172,0.9264458281091219,0.18599501262244061,0.8993613268388758,0.43030806368729285,-0.09167302588553534,-0.02599554904266501,-0.010482550679156776,0.050443841163630154,0.11291488707158363,0.18812889106641684,0.5231568978180849,-0.005617271223583753,23.118532457581818,22.86714660304789,0.024953471396538255
